2024-12-02 05:02:12.176 -05:00 [INF] Starting!
2024-12-02 05:02:12.287 -05:00 [INF] Final total time elapsed hh:mm:ss.fff: 00:00:00.117
2024-12-02 05:02:12.289 -05:00 [INF] Answer: 0
2024-12-02 05:10:17.720 -05:00 [INF] Starting!
2024-12-02 05:10:17.815 -05:00 [INF] Checked: 0, 1 | Currently Line is: 
2024-12-02 05:32:11.248 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.248 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.249 -05:00 [INF] Checked: 58, 54 | Currently Line is: false
2024-12-02 05:32:11.249 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.250 -05:00 [INF] Checked: 54, 52 | Currently Line is: false
2024-12-02 05:32:11.250 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.251 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.251 -05:00 [INF] Checked: 52, 48 | Currently Line is: false
2024-12-02 05:32:11.252 -05:00 [INF] Finished line: 269
2024-12-02 05:32:11.252 -05:00 [INF] New elements set: ["43","38","35","32","30","24","22","21"]
2024-12-02 05:32:11.253 -05:00 [INF] Starting line: 270
2024-12-02 05:32:11.254 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.254 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.255 -05:00 [INF] Checked: 43, 38 | Currently Line is: false
2024-12-02 05:32:11.255 -05:00 [INF] Checked: 38, 35 | Currently Line is: false
2024-12-02 05:32:11.257 -05:00 [INF] Checked: 35, 32 | Currently Line is: false
2024-12-02 05:32:11.258 -05:00 [INF] Checked: 32, 30 | Currently Line is: false
2024-12-02 05:32:11.259 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.260 -05:00 [INF] Checked: 30, 24 | Currently Line is: false
2024-12-02 05:32:11.261 -05:00 [INF] Checked: 24, 22 | Currently Line is: false
2024-12-02 05:32:11.261 -05:00 [INF] Checked: 22, 21 | Currently Line is: false
2024-12-02 05:32:11.262 -05:00 [INF] Finished line: 270
2024-12-02 05:32:11.263 -05:00 [INF] New elements set: ["64","69","69","72","74"]
2024-12-02 05:32:11.263 -05:00 [INF] Starting line: 271
2024-12-02 05:32:11.264 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.264 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.265 -05:00 [INF] Checked: 64, 69 | Currently Line is: false
2024-12-02 05:32:11.265 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.266 -05:00 [INF] Checked: 69, 69 | Currently Line is: false
2024-12-02 05:32:11.267 -05:00 [INF] Checked: 69, 72 | Currently Line is: false
2024-12-02 05:32:11.267 -05:00 [INF] Checked: 72, 74 | Currently Line is: false
2024-12-02 05:32:11.268 -05:00 [INF] Finished line: 271
2024-12-02 05:32:11.268 -05:00 [INF] New elements set: ["67","68","67","64","63","59","62"]
2024-12-02 05:32:11.269 -05:00 [INF] Starting line: 272
2024-12-02 05:32:11.269 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.270 -05:00 [INF] Checked: 67, 68 | Currently Line is: true
2024-12-02 05:32:11.271 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.271 -05:00 [INF] Checked: 68, 67 | Currently Line is: false
2024-12-02 05:32:11.272 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.273 -05:00 [INF] Checked: 67, 64 | Currently Line is: false
2024-12-02 05:32:11.273 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.274 -05:00 [INF] Checked: 64, 63 | Currently Line is: false
2024-12-02 05:32:11.274 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.275 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.275 -05:00 [INF] Checked: 63, 59 | Currently Line is: false
2024-12-02 05:32:11.276 -05:00 [INF] Checked: 59, 62 | Currently Line is: false
2024-12-02 05:32:11.277 -05:00 [INF] Finished line: 272
2024-12-02 05:32:11.277 -05:00 [INF] New elements set: ["71","71","65","63","60","56"]
2024-12-02 05:32:11.278 -05:00 [INF] Starting line: 273
2024-12-02 05:32:11.278 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.279 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.279 -05:00 [INF] Checked: 71, 71 | Currently Line is: false
2024-12-02 05:32:11.280 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.280 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.281 -05:00 [INF] Checked: 71, 65 | Currently Line is: false
2024-12-02 05:32:11.281 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.282 -05:00 [INF] Checked: 65, 63 | Currently Line is: false
2024-12-02 05:32:11.282 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.283 -05:00 [INF] Checked: 63, 60 | Currently Line is: false
2024-12-02 05:32:11.283 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.284 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.284 -05:00 [INF] Checked: 60, 56 | Currently Line is: false
2024-12-02 05:32:11.285 -05:00 [INF] Finished line: 273
2024-12-02 05:32:11.286 -05:00 [INF] New elements set: ["53","56","57","55","57","59","60","58"]
2024-12-02 05:32:11.286 -05:00 [INF] Starting line: 274
2024-12-02 05:32:11.287 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.288 -05:00 [INF] Checked: 53, 56 | Currently Line is: true
2024-12-02 05:32:11.288 -05:00 [INF] Checked: 56, 57 | Currently Line is: true
2024-12-02 05:32:11.289 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.290 -05:00 [INF] Checked: 57, 55 | Currently Line is: false
2024-12-02 05:32:11.290 -05:00 [INF] Checked: 55, 57 | Currently Line is: false
2024-12-02 05:32:11.291 -05:00 [INF] Checked: 57, 59 | Currently Line is: false
2024-12-02 05:32:11.292 -05:00 [INF] Checked: 59, 60 | Currently Line is: false
2024-12-02 05:32:11.292 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.292 -05:00 [INF] Checked: 60, 58 | Currently Line is: false
2024-12-02 05:32:11.293 -05:00 [INF] Finished line: 274
2024-12-02 05:32:11.293 -05:00 [INF] New elements set: ["75","78","75","72","74","71","68","68"]
2024-12-02 05:32:11.294 -05:00 [INF] Starting line: 275
2024-12-02 05:32:11.295 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.295 -05:00 [INF] Checked: 75, 78 | Currently Line is: true
2024-12-02 05:32:11.296 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.296 -05:00 [INF] Checked: 78, 75 | Currently Line is: false
2024-12-02 05:32:11.297 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.297 -05:00 [INF] Checked: 75, 72 | Currently Line is: false
2024-12-02 05:32:11.298 -05:00 [INF] Checked: 72, 74 | Currently Line is: false
2024-12-02 05:32:11.298 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.299 -05:00 [INF] Checked: 74, 71 | Currently Line is: false
2024-12-02 05:32:11.299 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.300 -05:00 [INF] Checked: 71, 68 | Currently Line is: false
2024-12-02 05:32:11.301 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.301 -05:00 [INF] Checked: 68, 68 | Currently Line is: false
2024-12-02 05:32:11.301 -05:00 [INF] Finished line: 275
2024-12-02 05:32:11.302 -05:00 [INF] New elements set: ["80","79","82","85","82","86"]
2024-12-02 05:32:11.302 -05:00 [INF] Starting line: 276
2024-12-02 05:32:11.303 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.303 -05:00 [INF] Checked: 80, 79 | Currently Line is: true
2024-12-02 05:32:11.304 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.304 -05:00 [INF] Checked: 79, 82 | Currently Line is: false
2024-12-02 05:32:11.305 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.305 -05:00 [INF] Checked: 82, 85 | Currently Line is: false
2024-12-02 05:32:11.306 -05:00 [INF] Checked: 85, 82 | Currently Line is: false
2024-12-02 05:32:11.306 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.307 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.307 -05:00 [INF] Checked: 82, 86 | Currently Line is: false
2024-12-02 05:32:11.308 -05:00 [INF] Finished line: 276
2024-12-02 05:32:11.308 -05:00 [INF] New elements set: ["79","73","73","72","72"]
2024-12-02 05:32:11.309 -05:00 [INF] Starting line: 277
2024-12-02 05:32:11.309 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.310 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.310 -05:00 [INF] Checked: 79, 73 | Currently Line is: false
2024-12-02 05:32:11.311 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.311 -05:00 [INF] Checked: 73, 73 | Currently Line is: false
2024-12-02 05:32:11.312 -05:00 [INF] Checked: 73, 72 | Currently Line is: false
2024-12-02 05:32:11.312 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.312 -05:00 [INF] Checked: 72, 72 | Currently Line is: false
2024-12-02 05:32:11.313 -05:00 [INF] Finished line: 277
2024-12-02 05:32:11.313 -05:00 [INF] New elements set: ["70","70","69","63","61","54"]
2024-12-02 05:32:11.314 -05:00 [INF] Starting line: 278
2024-12-02 05:32:11.314 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.315 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.315 -05:00 [INF] Checked: 70, 70 | Currently Line is: false
2024-12-02 05:32:11.316 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.316 -05:00 [INF] Checked: 70, 69 | Currently Line is: false
2024-12-02 05:32:11.317 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.317 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.318 -05:00 [INF] Checked: 69, 63 | Currently Line is: false
2024-12-02 05:32:11.318 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.319 -05:00 [INF] Checked: 63, 61 | Currently Line is: false
2024-12-02 05:32:11.319 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.320 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.320 -05:00 [INF] Checked: 61, 54 | Currently Line is: false
2024-12-02 05:32:11.321 -05:00 [INF] Finished line: 278
2024-12-02 05:32:11.322 -05:00 [INF] New elements set: ["31","37","44","46","47","49","52","51"]
2024-12-02 05:32:11.324 -05:00 [INF] Starting line: 279
2024-12-02 05:32:11.326 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.327 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.340 -05:00 [INF] Checked: 31, 37 | Currently Line is: false
2024-12-02 05:32:11.341 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.342 -05:00 [INF] Checked: 37, 44 | Currently Line is: false
2024-12-02 05:32:11.343 -05:00 [INF] Checked: 44, 46 | Currently Line is: false
2024-12-02 05:32:11.343 -05:00 [INF] Checked: 46, 47 | Currently Line is: false
2024-12-02 05:32:11.344 -05:00 [INF] Checked: 47, 49 | Currently Line is: false
2024-12-02 05:32:11.345 -05:00 [INF] Checked: 49, 52 | Currently Line is: false
2024-12-02 05:32:11.345 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.346 -05:00 [INF] Checked: 52, 51 | Currently Line is: false
2024-12-02 05:32:11.346 -05:00 [INF] Finished line: 279
2024-12-02 05:32:11.347 -05:00 [INF] New elements set: ["70","69","70","73","72","69"]
2024-12-02 05:32:11.348 -05:00 [INF] Starting line: 280
2024-12-02 05:32:11.348 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.349 -05:00 [INF] Checked: 70, 69 | Currently Line is: true
2024-12-02 05:32:11.350 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.350 -05:00 [INF] Checked: 69, 70 | Currently Line is: false
2024-12-02 05:32:11.351 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.351 -05:00 [INF] Checked: 70, 73 | Currently Line is: false
2024-12-02 05:32:11.352 -05:00 [INF] Checked: 73, 72 | Currently Line is: false
2024-12-02 05:32:11.352 -05:00 [INF] Checked: 72, 69 | Currently Line is: false
2024-12-02 05:32:11.353 -05:00 [INF] Finished line: 280
2024-12-02 05:32:11.353 -05:00 [INF] New elements set: ["31","31","28","31","30","27","25","18"]
2024-12-02 05:32:11.354 -05:00 [INF] Starting line: 281
2024-12-02 05:32:11.355 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.356 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.357 -05:00 [INF] Checked: 31, 31 | Currently Line is: false
2024-12-02 05:32:11.358 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.358 -05:00 [INF] Checked: 31, 28 | Currently Line is: false
2024-12-02 05:32:11.359 -05:00 [INF] Checked: 28, 31 | Currently Line is: false
2024-12-02 05:32:11.360 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.361 -05:00 [INF] Checked: 31, 30 | Currently Line is: false
2024-12-02 05:32:11.362 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.362 -05:00 [INF] Checked: 30, 27 | Currently Line is: false
2024-12-02 05:32:11.363 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.364 -05:00 [INF] Checked: 27, 25 | Currently Line is: false
2024-12-02 05:32:11.364 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.365 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.365 -05:00 [INF] Checked: 25, 18 | Currently Line is: false
2024-12-02 05:32:11.366 -05:00 [INF] Finished line: 281
2024-12-02 05:32:11.367 -05:00 [INF] New elements set: ["28","22","20","19","16","12"]
2024-12-02 05:32:11.368 -05:00 [INF] Starting line: 282
2024-12-02 05:32:11.368 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.369 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.370 -05:00 [INF] Checked: 28, 22 | Currently Line is: false
2024-12-02 05:32:11.371 -05:00 [INF] Checked: 22, 20 | Currently Line is: false
2024-12-02 05:32:11.371 -05:00 [INF] Checked: 20, 19 | Currently Line is: false
2024-12-02 05:32:11.372 -05:00 [INF] Checked: 19, 16 | Currently Line is: false
2024-12-02 05:32:11.372 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.373 -05:00 [INF] Checked: 16, 12 | Currently Line is: false
2024-12-02 05:32:11.373 -05:00 [INF] Finished line: 282
2024-12-02 05:32:11.374 -05:00 [INF] New elements set: ["60","55","52","52","49","47","46","42"]
2024-12-02 05:32:11.375 -05:00 [INF] Starting line: 283
2024-12-02 05:32:11.375 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.376 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.376 -05:00 [INF] Checked: 60, 55 | Currently Line is: false
2024-12-02 05:32:11.377 -05:00 [INF] Checked: 55, 52 | Currently Line is: false
2024-12-02 05:32:11.378 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.378 -05:00 [INF] Checked: 52, 52 | Currently Line is: false
2024-12-02 05:32:11.379 -05:00 [INF] Checked: 52, 49 | Currently Line is: false
2024-12-02 05:32:11.380 -05:00 [INF] Checked: 49, 47 | Currently Line is: false
2024-12-02 05:32:11.380 -05:00 [INF] Checked: 47, 46 | Currently Line is: false
2024-12-02 05:32:11.381 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.382 -05:00 [INF] Checked: 46, 42 | Currently Line is: false
2024-12-02 05:32:11.382 -05:00 [INF] Finished line: 283
2024-12-02 05:32:11.383 -05:00 [INF] New elements set: ["39","35","32","32","31","28","31"]
2024-12-02 05:32:11.384 -05:00 [INF] Starting line: 284
2024-12-02 05:32:11.384 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.385 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.386 -05:00 [INF] Checked: 39, 35 | Currently Line is: false
2024-12-02 05:32:11.387 -05:00 [INF] Checked: 35, 32 | Currently Line is: false
2024-12-02 05:32:11.388 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.388 -05:00 [INF] Checked: 32, 32 | Currently Line is: false
2024-12-02 05:32:11.389 -05:00 [INF] Checked: 32, 31 | Currently Line is: false
2024-12-02 05:32:11.390 -05:00 [INF] Checked: 31, 28 | Currently Line is: false
2024-12-02 05:32:11.391 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.391 -05:00 [INF] Checked: 28, 31 | Currently Line is: false
2024-12-02 05:32:11.392 -05:00 [INF] Finished line: 284
2024-12-02 05:32:11.392 -05:00 [INF] New elements set: ["16","20","21","25","24"]
2024-12-02 05:32:11.393 -05:00 [INF] Starting line: 285
2024-12-02 05:32:11.393 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.395 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.396 -05:00 [INF] Checked: 16, 20 | Currently Line is: false
2024-12-02 05:32:11.397 -05:00 [INF] Checked: 20, 21 | Currently Line is: false
2024-12-02 05:32:11.398 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.399 -05:00 [INF] Checked: 21, 25 | Currently Line is: false
2024-12-02 05:32:11.399 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.400 -05:00 [INF] Checked: 25, 24 | Currently Line is: false
2024-12-02 05:32:11.401 -05:00 [INF] Finished line: 285
2024-12-02 05:32:11.402 -05:00 [INF] New elements set: ["8","7","8","10","11","10","11"]
2024-12-02 05:32:11.403 -05:00 [INF] Starting line: 286
2024-12-02 05:32:11.404 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.405 -05:00 [INF] Checked: 8, 7 | Currently Line is: true
2024-12-02 05:32:11.405 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.406 -05:00 [INF] Checked: 7, 8 | Currently Line is: false
2024-12-02 05:32:11.407 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.407 -05:00 [INF] Checked: 8, 10 | Currently Line is: false
2024-12-02 05:32:11.408 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.409 -05:00 [INF] Checked: 10, 11 | Currently Line is: false
2024-12-02 05:32:11.410 -05:00 [INF] Checked: 11, 10 | Currently Line is: false
2024-12-02 05:32:11.411 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.411 -05:00 [INF] Checked: 10, 11 | Currently Line is: false
2024-12-02 05:32:11.412 -05:00 [INF] Finished line: 286
2024-12-02 05:32:11.413 -05:00 [INF] New elements set: ["78","81","84","87","87","88"]
2024-12-02 05:32:11.414 -05:00 [INF] Starting line: 287
2024-12-02 05:32:11.415 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.415 -05:00 [INF] Checked: 78, 81 | Currently Line is: true
2024-12-02 05:32:11.416 -05:00 [INF] Checked: 81, 84 | Currently Line is: true
2024-12-02 05:32:11.417 -05:00 [INF] Checked: 84, 87 | Currently Line is: true
2024-12-02 05:32:11.418 -05:00 [INF] Failed on DiffersByLessThanOne
2024-12-02 05:32:11.418 -05:00 [INF] Checked: 87, 87 | Currently Line is: false
2024-12-02 05:32:11.419 -05:00 [INF] Checked: 87, 88 | Currently Line is: false
2024-12-02 05:32:11.420 -05:00 [INF] Finished line: 287
2024-12-02 05:32:11.420 -05:00 [INF] New elements set: ["82","83","80","78","74"]
2024-12-02 05:32:11.421 -05:00 [INF] Starting line: 288
2024-12-02 05:32:11.422 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.423 -05:00 [INF] Checked: 82, 83 | Currently Line is: true
2024-12-02 05:32:11.423 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.424 -05:00 [INF] Checked: 83, 80 | Currently Line is: false
2024-12-02 05:32:11.425 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.426 -05:00 [INF] Checked: 80, 78 | Currently Line is: false
2024-12-02 05:32:11.426 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.427 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.428 -05:00 [INF] Checked: 78, 74 | Currently Line is: false
2024-12-02 05:32:11.428 -05:00 [INF] Finished line: 288
2024-12-02 05:32:11.429 -05:00 [INF] New elements set: ["2","7","9","12","13","17","19","18"]
2024-12-02 05:32:11.430 -05:00 [INF] Starting line: 289
2024-12-02 05:32:11.431 -05:00 [INF] NotAllIncreasingOrDecreasing NEW SET
2024-12-02 05:32:11.431 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.432 -05:00 [INF] Checked: 2, 7 | Currently Line is: false
2024-12-02 05:32:11.432 -05:00 [INF] Checked: 7, 9 | Currently Line is: false
2024-12-02 05:32:11.433 -05:00 [INF] Checked: 9, 12 | Currently Line is: false
2024-12-02 05:32:11.433 -05:00 [INF] Checked: 12, 13 | Currently Line is: false
2024-12-02 05:32:11.434 -05:00 [INF] Failed on DiffersByMoreThanThree
2024-12-02 05:32:11.434 -05:00 [INF] Checked: 13, 17 | Currently Line is: false
2024-12-02 05:32:11.435 -05:00 [INF] Checked: 17, 19 | Currently Line is: false
2024-12-02 05:32:11.436 -05:00 [INF] Failed on NotAllIncreasingOrDecreasing
2024-12-02 05:32:11.436 -05:00 [INF] Checked: 19, 18 | Currently Line is: false
2024-12-02 05:32:11.437 -05:00 [INF] Finished line: 289
2024-12-02 05:32:11.437 -05:00 [INF] New elements set: ["45","47","50","53","56","59","59"]
